,ASIN,Brand,Category,SalesRank,BrandURL
45515,B01FHOB0U2,Kyklos Shop,Handmade,162532,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3AKyklos+Shop
45517,B086QXPGN2,DoraShop desginer charm,"Handmade Products,Jewelry,Necklaces,Chain",164654,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3ADoraShop+desginer+charm
45525,B07RVDJB32,Parade Rest Displays,"Handmade Products,Sports & Outdoors,Hunting & Shooting,Gun Accessories",164843,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3AParade+Rest+Displays
45526,B07581S987,EVS Designs - Hand crafted fine jewelry,Handmade,165624,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3AEVS+Designs+-+Hand+crafted+fine+jewelry
44624,B08DG59G6C,Horse Related Gifts,"Handmade Products,Toys & Games,Plushies & Stuffed Animals",166786,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3AHorse+Related+Gifts
50813,B01DXNFWDU,Aurum Guðbjörg Jewellery,"Handmade Products,Jewelry,Earrings,Drop & Dangle",167670,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3AAurum+Guðbjörg+Jewellery
44619,B08BV2QKN3,Silverzone77,"Handmade Products,Jewelry,Rings,Signet",167981,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3ASilverzone77
1022,B017E1X09K,Bestk9buds,"Handmade Products,Jewelry,Necklaces",168345,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3ABestk9buds
45527,B0883C2TBG,Jewell Ray,"Handmade Products,Jewelry,Rings,Stacking",168423,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3AJewell+Ray
50572,B07KV4T378,I Love Murano,"Handmade Products,Jewelry,Earrings,Drop & Dangle",168677,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3AI+Love+Murano
1423,B07QNDJQXZ,Origami Resource Centre,"Handmade Products,Toys & Games",168783,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3AOrigami+Resource+Centre
43175,B07HLT88Y4,ForestfoxFur,"Handmade Products,Clothing, Shoes & Accessories,Women,Accessories,Hats & Caps",169813,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3AForestfoxFur
50581,B01D1UESZI,beccasblues,"Handmade Products,Jewelry,Necklaces,Pendant",169944,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3Abeccasblues
50742,B016HB4U2O,Rito Originals,"Handmade Products,Jewelry,Rings,Stacking",169950,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3ARito+Originals
44393,B0847SW54V,CR El Costurero Real,"Handmade Products,Clothing, Shoes & Accessories,Men,Clothing,Costumes",170929,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3ACR+El+Costurero+Real
50628,B016FP1HN2,aka originals,"Handmade Products,Jewelry,Rings,Stacking",170980,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3Aaka+originals
50592,B07Y454BZ7,Aviation Art,"Handmade Products,Clothing, Shoes & Accessories,Luggage & Travel Gear,Key & Identification Accessories,Keychains & Keyrings",171387,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3AAviation+Art
50638,B01KSE5TZ8,Mar del Pilar,"Handmade Products,Jewelry,Necklaces,Pendant",171640,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3AMar+del+Pilar
50629,B06VYBSQWS,Haddock Industrial,Handmade,172100,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3AHaddock+Industrial
51089,B01J4LK2TY,OleksynPrannyk,"Handmade Products,Stationery & Party Supplies,Stationery,Books & Journals",172816,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3AOleksynPrannyk
45542,B07H7K7T17,Cappelleria Melegari Hatmaker Sergio Anzani Melegari,"Handmade Products,Clothing, Shoes & Accessories,Men,Accessories,Hats & Caps",173078,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3ACappelleria+Melegari+Hatmaker+Sergio+Anzani+Melegari
1027,B08HWGB1Q2,JewelStar,"Handmade Products,Jewelry,Rings,Wedding & Engagement,Engagement",173384,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3AJewelStar
1445,B01HLYMBSQ,StudioS71,"Handmade Products,Jewelry,Rings,Band",173441,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3AStudioS71
50633,B07KJK644V,TOTAL LOST,"Handmade Products,Home & Kitchen,Artwork,Prints",175835,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3ATOTAL+LOST
43180,B01IIGYNWS,Woodworking Maniak,"Handmade Products,Toys & Games",176065,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3AWoodworking+Maniak
50749,B07C8KJJTZ,1000 Jewels Trustmark,"Handmade Products,Handmade Wedding,Jewelry & Jewelry Accessories,Earrings,Stud Earrings",180911,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3A1000+Jewels+Trustmark
43142,B085HYFGZX,Ikuri,"Handmade Products,Sports & Outdoors,Cycling",181005,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3AIkuri
43185,B078YZCL4K,SMFX,"Handmade Products,Home & Kitchen,Artwork,Mixed Media",183042,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3ASMFX
45552,B07FL99MHW,Kruk Garage,"Handmade Products,Beauty & Grooming,Tools & Accessories,Storage & Organization,Toiletry Bags",183416,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3AKruk+Garage
43143,B07QL9H8WK,Z Create Design,"Handmade Products,Stationery & Party Supplies,Party Supplies,Decorations",183976,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3AZ+Create+Design
51115,B076QF58W1,TALE Design,"Handmade Products,Jewelry,Bracelets,Charm",185537,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3ATALE+Design
50580,B07D6SXDBV,JaneRJewelry,"Handmade Products,Handmade Wedding,Jewelry & Jewelry Accessories,Necklaces,Strands",186731,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3AJaneRJewelry
965,B08GZC4GBP,HAPPER STUDIO,"Handmade Products,Electronics Accessories,Cell Phone Accessories",188449,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3AHAPPER+STUDIO
51112,B07HMCR779,LastingImpressionsCT,"Handmade Products,Clothing, Shoes & Accessories,Luggage & Travel Gear,Key & Identification Accessories,Keychains & Keyrings",188678,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3ALastingImpressionsCT
50734,B07T92KHZD,Silver Impressions Jewelry,"Handmade Products,Jewelry,Necklaces,Pendant",188747,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3ASilver+Impressions+Jewelry
44373,B07FRQ14DW,ArtfulResin,"Handmade Products,Jewelry,Earrings,Drop & Dangle",189076,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3AArtfulResin
1447,B07F3CVBF6,Ravit Hasday Jewelry,"Handmade Products,Jewelry,Rings,Band",189712,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3ARavit+Hasday+Jewelry
426,B07JHX9TNJ,BeadWizardry Designs,Handmade,191210,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3ABeadWizardry+Designs
50751,B01GU3X7PK,ForeverAmishMade,"Handmade Products,Home & Kitchen,Storage & Organization,Baskets & Bins,Baskets",191883,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3AForeverAmishMade
45608,B01MSXM676,Handmade Native Jewlery,"Handmade Products,Jewelry,Necklaces,Pendant",196957,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3AHandmade+Native+Jewlery
43322,B06WWFYCS1,Independent Reign,"Handmade Products,Clothing, Shoes & Accessories,Handbags & Shoulder Bags,Totes",198589,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3AIndependent+Reign
1427,B07ZFPLQHM,Forefathers-Art,Handmade,198816,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3AForefathers-Art
50651,B07K6485HN,Spool of Charm,"Handmade Products,Clothing, Shoes & Accessories,Handbags & Shoulder Bags,Cross-Body Bags",199372,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3ASpool+of+Charm
44377,B07YL77LW8,Cat Bartez,"Handmade Products,Jewelry,Bracelets,Bangle",202696,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3ACat+Bartez
45610,B08426MQ2F,RoyalMart,"Handmade Products,Home & Kitchen,Patio, Lawn & Garden",205256,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3ARoyalMart
51106,B083S2LH3Z,Voyage Prague,"Handmade Products,Electronics Accessories,Cell Phone Accessories",205978,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3AVoyage+Prague
45561,B078SN7QQC,Majade Jewelry Design,"Handmade Products,Jewelry,Rings,Wedding & Engagement,Engagement",209025,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3AMajade+Jewelry+Design
50663,B016CLFW62,EVERYWHEREUR,Handmade,209074,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3AEVERYWHEREUR
50737,B08YMYWMQ1,Alisadesigns,"Handmade Products,Jewelry,Necklaces,Pendant",209245,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3AAlisadesigns
42915,B01FYALXNI,EleganceAccessories,Handmade,209382,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3AEleganceAccessories
1430,B07K6213RX,sali jewelry,Handmade,209557,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3Asali+jewelry
966,B07NQMMPGN,ZaNa Design,"Handmade Products,Handmade Wedding,Jewelry & Jewelry Accessories,Cufflinks & Shirt Accessories,Cufflinks",211238,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3AZaNa+Design
50676,B07GNGMSCY,MFlowerJewelry,"Handmade Products,Jewelry,Body Jewelry,Piercing Jewelry,Gauges & Plugs",212203,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3AMFlowerJewelry
45569,B01I55Z40C,Paul Michael Design- Geek Dot Jewelry,"Handmade Products,Jewelry,Rings,Band",212466,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3APaul+Michael+Design-+Geek+Dot+Jewelry
51130,B07MCDQ333,MackenzieBryantCo,"Handmade Products,Home & Kitchen,Home Décor,Throw Pillows",214562,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3AMackenzieBryantCo
50590,B088F2HKV2,Trangscrochet,"Handmade Products,Clothing, Shoes & Accessories,Women,Clothing,Swimwear,Two Pieces",215394,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3ATrangscrochet
429,B017Z5V43O,THE SLATE MASONS,Handmade,218394,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3ATHE+SLATE+MASONS
940,B017KUJMYM,Elizabeth Marie Handmade,"Handmade Products,Handmade Wedding,Jewelry & Jewelry Accessories,Earrings,Hoop Earrings",219258,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3AElizabeth+Marie+Handmade
45616,B07D7HYJTD,Charming Rosary,"Handmade Products,Jewelry,Prayer & Meditation Beads",220961,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3ACharming+Rosary
50677,B077LWD2WB,DejaVu Designs,"Handmade Products,Jewelry,Jewelry Sets",221687,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3ADejaVu+Designs
936,B07ZJRV233,Orgonitekenergia,"Handmade Products,Jewelry,Necklaces,Pendant",221852,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3AOrgonitekenergia
50752,B01GBMUQQ8,Monique Weston Art Jewelry,"Handmade Products,Handmade Wedding,Jewelry & Jewelry Accessories,Necklaces,Pendants",225221,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3AMonique+Weston+Art+Jewelry
50623,B072MGKBVX,Alex Emotions,Handmade,225444,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3AAlex+Emotions
50673,B07JFBJ9F7,Lodgepole Leathercraft,"Handmade Products,Electronics Accessories,Cell Phone Accessories",226297,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3ALodgepole+Leathercraft
45576,B08L3YB6TF,AEricJewelry,"Handmade Products,Jewelry,Rings,Band",226979,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3AAEricJewelry
50678,B071HCYMXL,Ambuja Style,"Handmade Products,Clothing, Shoes & Accessories,Women,Accessories,Scarves & Wraps,Scarves",227650,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3AAmbuja+Style
50686,B017MW579M,VeraIdaGifts,"Handmade Products,Handmade Wedding,Jewelry & Jewelry Accessories,Necklaces,Pendants",227783,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3AVeraIdaGifts
51101,B01J4LNP5W,AVNIS,"Handmade Products,Jewelry,Rings,Stacking",227935,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3AAVNIS
50656,B07762RL2N,Caractacus Pots,"Handmade Products,Home & Kitchen,Kitchen & Dining,Cookware",228410,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3ACaractacus+Pots
435,B01DMRYPSK,Country Barn Babe,"Handmade Products,Stationery & Party Supplies,Party Supplies,Centerpieces",228651,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3ACountry+Barn+Babe
43745,B016G85RS4,PartsbyNC,"Handmade Products,Jewelry,Necklaces,Pendant",229024,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3APartsbyNC
50666,B083Y6P3WY,Leather Life 910,"Handmade Products,Electronics Accessories,Cell Phone Accessories",229127,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3ALeather+Life+910
45583,B07QS1W2XJ,Nazarov Knives,"Handmade Products,Sports & Outdoors,Hunting & Shooting,Knives & Accessories,Knives",230174,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3ANazarov+Knives
946,B07WGQJ4LH,Kutuleras,"Handmade Products,Toys & Games,Plushies & Stuffed Animals",236293,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3AKutuleras
45578,B086SFWLFB,RizhikOva,"Handmade Products,Clothing, Shoes & Accessories,Women,Clothing,Outerwear",236513,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3ARizhikOva
43442,B081Y48NPQ,ZuzuHappyToys,"Handmade Products,Toys & Games,Plushies & Stuffed Animals",237269,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3AZuzuHappyToys
50691,B07ZRFHBWC,Motek,"Handmade Products,Clothing, Shoes & Accessories,Women,Clothing",238362,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3AMotek
43424,B07ZNGFZ7V,Pretties Please,"Handmade Products,Home & Kitchen,Home Décor,Decorative Accessories,Christmas Tree Skirts",238608,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3APretties+Please
50671,B07QZ2H95P,Lianie,"Handmade Products,Jewelry,Earrings,Drop & Dangle",245387,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3ALianie
45585,B08CD34DJW,SilverShapes,"Handmade Products,Handmade Wedding,Jewelry & Jewelry Accessories,Bracelets,Cuffs",246314,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3ASilverShapes
2287,B07TF3GLYX,ArtWalkingSticks,"Handmade Products,Beauty & Grooming",247155,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3AArtWalkingSticks
1437,B08SLBP7V5,Artisan Pipe Designs,Handmade,247634,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3AArtisan+Pipe+Designs
2290,B07L6H9WJ2,WeddingDecorUA,"Handmade Products,Handmade Wedding,Wedding Décor,Candles & Holders,Candles",247753,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3AWeddingDecorUA
975,B0733JPC6R,ArtisanJewelry,"Handmade Products,Jewelry,Rings,Statement",248244,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3AArtisanJewelry
961,B084KH9B9K,Nadir Filigree,"Handmade Products,Jewelry,Rings,Statement",249084,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3ANadir+Filigree
43744,B06X9PHK3Z,LioraBJewelry,"Handmade Products,Jewelry,Necklaces,Pendant",249701,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3ALioraBJewelry
43423,B085JNCM2Q,Apalipalka,"Handmade Products,Toys & Games",250311,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3AApalipalka
50610,B086D5RPWR,Scaredy Cat Primitives,Handmade,252434,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3AScaredy+Cat+Primitives
51093,B07WLP2KRD,mabel,"Handmade Products,Clothing, Shoes & Accessories,Baby,Baby Boys,Clothing",253798,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3Amabel
50951,B07PHTWD1J,Murwall,"Handmade Products,Home & Kitchen,Artwork,Wall Stickers",253894,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3AMurwall
50957,B076Z1LS7P,Monarch Jewelry,"Handmade Products,Jewelry,Earrings,Hoop",254697,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3AMonarch+Jewelry
45599,B086J5Q8WC,Jewelry ARSA,"Handmade Products,Jewelry,Rings,Wedding & Engagement,Engagement",259728,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3AJewelry+ARSA
43174,B08841561H,Ayelet Shachar,"Handmade Products,Clothing, Shoes & Accessories,Luggage & Travel Gear,Wallets & Bag Accessories",260594,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3AAyelet+Shachar
2289,B07R1Q317P,Hibart,"Handmade Products,Clothing, Shoes & Accessories,Men,Clothing",266342,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3AHibart
45623,B077Z8NHYW,Vanill home decor,"Handmade Products,Home & Kitchen,Home Décor",268140,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3AVanill+home+decor
43732,B073GLC2N3,JazzyAndGlitzy,"Handmade Products,Handmade Wedding,Jewelry & Jewelry Accessories,Necklaces,Strands",269666,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3AJazzyAndGlitzy
640,B07PR5NRCB,Lustrous Lumens LLC,"Handmade Products,Home & Kitchen,Lighting,Wall Lighting Fixtures",272388,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3ALustrous+Lumens+LLC
1115,B079QDLGZB,Clothes By Locker Room,"Handmade Products,Clothing, Shoes & Accessories,Women,Clothing",276214,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3AClothes+By+Locker+Room
50830,B07GM4Z6PC,Tyler Interiors,"Handmade Products,Home & Kitchen,Home Décor,Decorative Accessories,Wreaths",277449,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3ATyler+Interiors
43448,B07QF37LNL,Ironwood Workshop,"Handmade Products,Toys & Games",277755,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3AIronwood+Workshop
45626,B074G4Y9S9,MainaShiki,"Handmade Products,Jewelry,Bracelets,Stretch",279557,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3AMainaShiki
431,B07PDTRX76,Kozakworkshop,"Handmade Products,Home & Kitchen,Home Décor,Decorative Accessories,Sculptures",282476,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3AKozakworkshop
44268,B01FG98PB0,Bright Life Toys,"Handmade Products,Toys & Games,Learning & Education",282835,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3ABright+Life+Toys
51091,B08MGY4CG3,Marityn Dog,Handmade,283251,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3AMarityn+Dog
1117,B01LW97STV,Wooden Boomerangs,"Handmade Products,Toys & Games,Novelty & Gag Toys",283405,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3AWooden+Boomerangs
50652,B07G2VS678,Leo & Lovey,"Handmade Products,Handmade Wedding,Jewelry & Jewelry Accessories,Bracelets,Charm Bracelets",289470,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3ALeo+&+Lovey
43458,B01DWOWDI2,zen jewelz by: ZenJen,Handmade,290717,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3Azen+jewelz+by:+ZenJen
43182,B081FKYCDS,HandMadeAM,"Handmade Products,Clothing, Shoes & Accessories,Luggage & Travel Gear,Wallets & Bag Accessories",290755,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3AHandMadeAM
51118,B019DY4XVK,Touched the Artist,"Handmade Products,Handmade Wedding,Jewelry & Jewelry Accessories,Necklaces,Pendants",291064,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3ATouched+the+Artist
641,B0788JZMD8,Alma Valle Jewelry,"Handmade Products,Jewelry,Necklaces,Pendant",296085,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3AAlma+Valle+Jewelry
50688,B08JLRQ1H8,Ashpreys,"Handmade Products,Jewelry,Bracelets,Hand Chain",296334,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3AAshpreys
1451,B07N92FDGF,FEINFEIN,"Handmade Products,Handmade Wedding,Jewelry & Jewelry Accessories,Cufflinks & Shirt Accessories,Cufflinks",296737,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3AFEINFEIN
1102,B084WJMS13,"Spirit of the Woods, Inc","Handmade Products,Home & Kitchen,Kitchen & Dining,Kitchen Utensils & Tools,Cutting Boards",296840,"https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3ASpirit+of+the+Woods,+Inc"
639,B08KNDSRFR,Arte Chac Mool,"Handmade Products,Home & Kitchen,Home Décor,Decorative Accessories,Figurines",299505,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3AArte+Chac+Mool
968,B084T7NH3X,IRISH CELTIC STUDIO,"Handmade Products,Home & Kitchen,Kitchen & Dining,Tableware,Glassware",299729,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3AIRISH+CELTIC+STUDIO
1097,B06X1912ZG,Metta Jewelry,"Handmade Products,Handmade Wedding,Jewelry & Jewelry Accessories,Necklaces,Chokers",301285,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3AMetta+Jewelry
432,B01MXPXZBR,SPIRALICA,"Handmade Products,Jewelry,Necklaces",302498,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3ASPIRALICA
45606,B084RDGP3L,Sol Pixie Dust,"Handmade Products,Home & Kitchen,Patio, Lawn & Garden,Outdoor Décor,Yard Signs",302554,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3ASol+Pixie+Dust
872,B07DW53LZW,Leather Bags and Accessories Handmade Limor Galili,"Handmade Products,Clothing, Shoes & Accessories,Handbags & Shoulder Bags,Wristlets",303959,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3ALeather+Bags+and+Accessories+Handmade+Limor+Galili
50682,B01BEALINW,Candy Jewelry,"Handmade Products,Jewelry,Rings,Statement",304038,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3ACandy+Jewelry
50679,B01N7WFTN1,ASH Jewelry Studio,"Handmade Products,Handmade Wedding,Jewelry & Jewelry Accessories,Earrings,Hoop Earrings",305082,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3AASH+Jewelry+Studio
2316,B084Q3PTDD,WoodenTeam,"Handmade Products,Stationery & Party Supplies,Stationery,Wall Calendars",309646,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3AWoodenTeam
43191,B08WLZY8RD,Norsemen,"Handmade Products,Jewelry,Bracelets,Bangle",312151,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3ANorsemen
50972,B089GWKLS6,FranJohnsonHouse,"Handmade Products,Home & Kitchen,Home Décor,Signs & Plaques",318076,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3AFranJohnsonHouse
1051,B07M5VG44V,sushilajewelry,"Handmade Products,Jewelry,Rings,Wedding & Engagement,Engagement",321344,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3Asushilajewelry
1048,B08972LPF5,Spira,"Handmade Products,Jewelry,Rings,Band",322031,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3ASpira
1136,B07ZP7QXBG,Very Many | Handmade,"Handmade Products,Home & Kitchen,Home Décor,Decorative Accessories,Wall Crosses",325279,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3AVery+Many+|+Handmade
1047,B08HCLKK7T,Meant Manufacturing,"Handmade Products,Clothing, Shoes & Accessories,Handbags & Shoulder Bags,Cross-Body Bags",329152,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3AMeant+Manufacturing
43209,B07HF7QVBK,Tohar Wood Design,"Handmade Products,Home & Kitchen,Artwork,Mixed Media",329762,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3ATohar+Wood+Design
1132,B0841P3ZP7,v2C,Handmade,331026,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3Av2C
2320,B081PYSHJD,B-E-M Craft,"Handmade Products,Home & Kitchen,Home Décor,Signs & Plaques",332406,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3AB-E-M+Craft
49499,B07YL8M7NJ,Afremov,"Handmade Products,Home & Kitchen,Artwork,Mixed Media",332730,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3AAfremov
433,B079M1HQXK,Manta Ray Bliss Hawaii Handmade Jewelry,"Handmade Products,Jewelry,Necklaces,Pendant",334937,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3AManta+Ray+Bliss+Hawaii+Handmade+Jewelry
45633,B0853F5QN6,LestovkaRussia,"Handmade Products,Jewelry,Prayer & Meditation Beads",335024,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3ALestovkaRussia
1050,B084H1JLK1,largentolab,"Handmade Products,Jewelry,Necklaces,Chain",335056,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3Alargentolab
638,B0160MKE5C,Healing Gemstone Jewelry,"Handmade Products,Jewelry,Necklaces,Strand",335083,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3AHealing+Gemstone+Jewelry
665,B07WDT38FT,Ariana Ost,"Handmade Products,Home & Kitchen,Home Décor,Decorative Accessories,Plates",336538,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3AAriana+Ost
455,B07H5RTLHC,LEM Wood Design,"Handmade Products,Sports & Outdoors,Camping & Hiking,Walking Sticks",336848,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3ALEM+Wood+Design
644,B07VZ99H9X,shopforfuun,"Handmade Products,Jewelry,Earrings,Drop & Dangle",339263,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3Ashopforfuun
456,B07FQQ4XKG,"It's Scrapicated, LLC","Handmade Products,Home & Kitchen,Home Décor,Decorative Accessories,Display Stands",342681,"https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3AIt's+Scrapicated,+LLC"
1575,B07G4DW9VP,Southern Coinworks,"Handmade Products,Jewelry,Rings,Band",343745,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3ASouthern+Coinworks
43465,B08HZCT79J,Auras Osiris,"Handmade Products,Jewelry,Necklaces,Chain",348586,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3AAuras+Osiris
1588,B018UM2NCM,3 Little Gems,"Handmade Products,Jewelry,Necklaces,Pendant",350426,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3A3+Little+Gems
